Date,Attributes,Symbols,value
2021-05-24,High,8306.T,634.5999755859375
2021-05-25,High,8306.T,633.0
2021-05-26,High,8306.T,627.2000122070312
2021-05-27,High,8306.T,628.2000122070312
2021-05-28,High,8306.T,631.7999877929688
2021-05-31,High,8306.T,629.5999755859375
2021-06-01,High,8306.T,625.5
2021-06-02,High,8306.T,637.2999877929688
2021-06-03,High,8306.T,635.5
2021-06-04,High,8306.T,640.0
2021-06-07,High,8306.T,634.2999877929688
2021-06-08,High,8306.T,634.5999755859375
2021-06-09,High,8306.T,630.7999877929688
2021-06-10,High,8306.T,624.0
2021-06-11,High,8306.T,619.2000122070312
2021-06-14,High,8306.T,609.9000244140625
2021-06-15,High,8306.T,609.5
2021-06-16,High,8306.T,613.2999877929688
2021-06-17,High,8306.T,630.9000244140625
2021-06-18,High,8306.T,606.4000244140625
2021-06-21,High,8306.T,590.5
2021-06-22,High,8306.T,608.2000122070312
2021-06-23,High,8306.T,604.4000244140625
2021-06-24,High,8306.T,606.4000244140625
2021-06-25,High,8306.T,609.5
2021-06-28,High,8306.T,615.2999877929688
2021-06-29,High,8306.T,604.7000122070312
2021-06-30,High,8306.T,605.7999877929688
2021-07-01,High,8306.T,604.0999755859375
2021-07-02,High,8306.T,607.7999877929688
2021-07-05,High,8306.T,603.0
2021-07-06,High,8306.T,606.4000244140625
2021-07-07,High,8306.T,594.7999877929688
2021-07-08,High,8306.T,592.4000244140625
2021-07-09,High,8306.T,588.9000244140625
2021-07-12,High,8306.T,598.5
2021-07-13,High,8306.T,602.0999755859375
2021-07-14,High,8306.T,598.7000122070312
2021-07-15,High,8306.T,594.0
2021-07-16,High,8306.T,593.2999877929688
2021-07-19,High,8306.T,583.0999755859375
2021-07-20,High,8306.T,571.4000244140625
2021-07-21,High,8306.T,579.9000244140625
2021-07-26,High,8306.T,583.0
2021-07-27,High,8306.T,590.5999755859375
2021-07-28,High,8306.T,588.9000244140625
2021-07-29,High,8306.T,589.2000122070312
2021-07-30,High,8306.T,585.7000122070312
2021-08-02,High,8306.T,588.5999755859375
2021-08-03,High,8306.T,584.0
2021-08-04,High,8306.T,582.5999755859375
2021-08-05,High,8306.T,582.0
2021-08-06,High,8306.T,585.0
2021-08-10,High,8306.T,599.5
2021-08-11,High,8306.T,615.7999877929688
2021-08-12,High,8306.T,622.5999755859375
2021-08-13,High,8306.T,618.0
2021-08-16,High,8306.T,605.5999755859375
2021-08-17,High,8306.T,605.2000122070312
2021-08-18,High,8306.T,603.0999755859375
2021-08-19,High,8306.T,599.7999877929688
2021-08-20,High,8306.T,594.2999877929688
2021-08-23,High,8306.T,595.5999755859375
2021-08-24,High,8306.T,592.9000244140625
2021-08-25,High,8306.T,595.5
2021-08-26,High,8306.T,597.2000122070312
2021-08-27,High,8306.T,594.0
2021-08-30,High,8306.T,595.5
2021-08-31,High,8306.T,597.0
2021-09-01,High,8306.T,607.5
2021-09-02,High,8306.T,605.4000244140625
2021-09-03,High,8306.T,608.7000122070312
2021-09-06,High,8306.T,618.5999755859375
2021-09-07,High,8306.T,622.5
2021-09-08,High,8306.T,636.4000244140625
2021-09-09,High,8306.T,632.2000122070312
2021-09-10,High,8306.T,636.2000122070312
2021-09-13,High,8306.T,636.4000244140625
2021-09-14,High,8306.T,646.7000122070312
2021-09-15,High,8306.T,643.2999877929688
2021-09-16,High,8306.T,644.0999755859375
2021-09-17,High,8306.T,642.0999755859375
2021-09-21,High,8306.T,634.7000122070312
2021-09-22,High,8306.T,648.9000244140625
2021-09-24,High,8306.T,668.4000244140625
2021-09-27,High,8306.T,682.7999877929688
2021-09-28,High,8306.T,688.9000244140625
2021-09-29,High,8306.T,678.5999755859375
2021-09-30,High,8306.T,675.0
2021-10-01,High,8306.T,654.5999755859375
2021-10-04,High,8306.T,648.0
2021-10-05,High,8306.T,636.5
2021-10-06,High,8306.T,663.4000244140625
2021-10-07,High,8306.T,658.2999877929688
2021-10-08,High,8306.T,654.2999877929688
2021-10-11,High,8306.T,666.4000244140625
2021-10-12,High,8306.T,663.5
2021-10-13,High,8306.T,662.0
2021-10-14,High,8306.T,650.9000244140625
2021-10-15,High,8306.T,657.0999755859375
2021-10-18,High,8306.T,663.5
2021-10-19,High,8306.T,659.9000244140625
2021-10-20,High,8306.T,672.2999877929688
2021-10-21,High,8306.T,665.7000122070312
2021-10-22,High,8306.T,659.0
2021-10-25,High,8306.T,651.7999877929688
2021-10-26,High,8306.T,646.0
2021-10-27,High,8306.T,640.0
2021-10-28,High,8306.T,631.4000244140625
2021-10-29,High,8306.T,629.0999755859375
2021-11-01,High,8306.T,640.0999755859375
2021-11-02,High,8306.T,641.5999755859375
2021-11-04,High,8306.T,653.2999877929688
2021-11-05,High,8306.T,638.2000122070312
2021-11-08,High,8306.T,641.5999755859375
2021-11-09,High,8306.T,645.5
2021-11-10,High,8306.T,634.5999755859375
2021-11-11,High,8306.T,638.9000244140625
2021-11-12,High,8306.T,643.0
2021-11-15,High,8306.T,653.4000244140625
2021-11-16,High,8306.T,655.7999877929688
2021-11-17,High,8306.T,650.9000244140625
2021-11-18,High,8306.T,636.5
2021-11-19,High,8306.T,637.4000244140625
2021-11-22,High,8306.T,631.0
2021-11-24,High,8306.T,641.5999755859375
2021-11-25,High,8306.T,637.2999877929688
2021-11-26,High,8306.T,631.9000244140625
2021-11-29,High,8306.T,614.9000244140625
2021-11-30,High,8306.T,620.2000122070312
2021-12-01,High,8306.T,611.9000244140625
2021-12-02,High,8306.T,614.9000244140625
2021-12-03,High,8306.T,624.2000122070312
2021-12-06,High,8306.T,622.7000122070312
2021-12-07,High,8306.T,635.0999755859375
2021-12-08,High,8306.T,643.5999755859375
2021-12-09,High,8306.T,633.2000122070312
2021-12-10,High,8306.T,632.9000244140625
2021-12-13,High,8306.T,632.9000244140625
2021-12-14,High,8306.T,630.7999877929688
2021-12-15,High,8306.T,638.0
2021-12-16,High,8306.T,644.7000122070312
2021-12-17,High,8306.T,645.5999755859375
2021-12-20,High,8306.T,629.2000122070312
2021-12-21,High,8306.T,627.2000122070312
2021-12-22,High,8306.T,626.0
2021-12-23,High,8306.T,629.4000244140625
2021-12-24,High,8306.T,630.2000122070312
2021-12-27,High,8306.T,626.2999877929688
2021-12-28,High,8306.T,625.0
2021-12-29,High,8306.T,628.7999877929688
2021-12-30,High,8306.T,627.5
2022-01-04,High,8306.T,646.7999877929688
2022-01-05,High,8306.T,664.7000122070312
2022-01-06,High,8306.T,669.4000244140625
2022-01-07,High,8306.T,694.2000122070312
2021-01-12,High,4063.T,19675.0
2021-01-13,High,4063.T,19520.0
2021-01-14,High,4063.T,19555.0
2021-01-15,High,4063.T,19345.0
2021-01-18,High,4063.T,18930.0
2021-01-19,High,4063.T,19300.0
2021-01-20,High,4063.T,19470.0
2021-01-21,High,4063.T,19280.0
2021-01-22,High,4063.T,19455.0
2021-01-25,High,4063.T,19710.0
2021-01-26,High,4063.T,19695.0
2021-01-27,High,4063.T,19575.0
2021-01-28,High,4063.T,19000.0
2021-01-29,High,4063.T,18830.0
2021-02-01,High,4063.T,18410.0
2021-02-02,High,4063.T,18535.0
2021-02-03,High,4063.T,18550.0
2021-02-04,High,4063.T,18365.0
2021-02-05,High,4063.T,18215.0
2021-02-08,High,4063.T,18190.0
2021-02-09,High,4063.T,18230.0
2021-02-10,High,4063.T,18360.0
2021-02-12,High,4063.T,18320.0
2021-02-15,High,4063.T,18740.0
2021-02-16,High,4063.T,19125.0
2021-02-17,High,4063.T,19070.0
2021-02-18,High,4063.T,18745.0
2021-02-19,High,4063.T,18630.0
2021-02-22,High,4063.T,19050.0
2021-02-24,High,4063.T,18480.0
2021-02-25,High,4063.T,18285.0
2021-02-26,High,4063.T,17825.0
2021-03-01,High,4063.T,17880.0
2021-03-02,High,4063.T,18150.0
2021-03-03,High,4063.T,17645.0
2021-03-04,High,4063.T,17615.0
2021-03-05,High,4063.T,17515.0
2021-03-08,High,4063.T,17850.0
2021-03-09,High,4063.T,17455.0
2021-03-10,High,4063.T,17665.0
2021-03-11,High,4063.T,17635.0
2021-03-12,High,4063.T,18425.0
2021-03-15,High,4063.T,18535.0
2021-03-16,High,4063.T,18325.0
2021-03-17,High,4063.T,18570.0
2021-03-18,High,4063.T,18855.0
2021-03-19,High,4063.T,18825.0
2021-03-22,High,4063.T,18380.0
2021-03-23,High,4063.T,18610.0
2021-03-24,High,4063.T,18380.0
2021-03-25,High,4063.T,18420.0
2021-03-26,High,4063.T,18925.0
2021-03-29,High,4063.T,19215.0
2021-03-30,High,4063.T,19170.0
2021-03-31,High,4063.T,18830.0
2021-04-01,High,4063.T,19110.0
2021-04-02,High,4063.T,19365.0
2021-04-05,High,4063.T,19415.0
2021-04-06,High,4063.T,19370.0
2021-04-07,High,4063.T,19245.0
2021-04-08,High,4063.T,19385.0
2021-04-09,High,4063.T,19980.0
2021-04-12,High,4063.T,20060.0
2021-04-13,High,4063.T,19195.0
2021-04-14,High,4063.T,19225.0
2021-04-15,High,4063.T,19145.0
2021-04-16,High,4063.T,19145.0
2021-04-19,High,4063.T,19410.0
2021-04-20,High,4063.T,19180.0
2021-04-21,High,4063.T,18925.0
2021-04-22,High,4063.T,19355.0
2021-04-23,High,4063.T,19265.0
2021-04-26,High,4063.T,19230.0
2021-04-27,High,4063.T,19155.0
2021-04-28,High,4063.T,18760.0
2021-04-30,High,4063.T,19040.0
2021-05-06,High,4063.T,18840.0
2021-05-07,High,4063.T,18715.0
2021-05-10,High,4063.T,18580.0
2021-05-11,High,4063.T,18465.0
2021-05-12,High,4063.T,18265.0
2021-05-13,High,4063.T,17700.0
2021-05-14,High,4063.T,18020.0
2021-05-17,High,4063.T,18270.0
2021-05-18,High,4063.T,18490.0
2021-05-19,High,4063.T,18300.0
2021-05-20,High,4063.T,18405.0
2021-05-21,High,4063.T,18415.0
2021-05-24,High,4063.T,18745.0
2021-05-25,High,4063.T,18725.0
2021-05-26,High,4063.T,18935.0
2021-05-27,High,4063.T,19020.0
2021-05-28,High,4063.T,19260.0
2021-05-31,High,4063.T,19275.0
2021-06-01,High,4063.T,19135.0
2021-06-02,High,4063.T,19450.0
2021-06-03,High,4063.T,19720.0
2021-06-04,High,4063.T,19525.0
2021-06-07,High,4063.T,19710.0
2021-06-08,High,4063.T,19425.0
2021-06-09,High,4063.T,18925.0
2021-06-10,High,4063.T,18675.0
2021-06-11,High,4063.T,18605.0
2021-06-14,High,4063.T,18925.0
2021-06-15,High,4063.T,19240.0
2021-06-16,High,4063.T,19180.0
2021-06-17,High,4063.T,18975.0
2021-06-18,High,4063.T,19250.0
2021-06-21,High,4063.T,18580.0
2021-06-22,High,4063.T,18500.0
2021-06-23,High,4063.T,18470.0
2021-06-24,High,4063.T,18370.0
2021-06-25,High,4063.T,18720.0
2021-06-28,High,4063.T,18730.0
2021-06-29,High,4063.T,18885.0
2021-06-30,High,4063.T,18945.0
2021-07-01,High,4063.T,18960.0
2021-07-02,High,4063.T,18910.0
2021-07-05,High,4063.T,18860.0
2021-07-06,High,4063.T,18925.0
2021-07-07,High,4063.T,18500.0
2021-07-08,High,4063.T,18175.0
2021-07-09,High,4063.T,17765.0
2021-07-12,High,4063.T,18310.0
2021-07-13,High,4063.T,18445.0
2021-07-14,High,4063.T,18260.0
2021-07-15,High,4063.T,18085.0
2021-07-16,High,4063.T,17995.0
2021-07-19,High,4063.T,17740.0
2021-07-20,High,4063.T,17570.0
2021-07-21,High,4063.T,17825.0
2021-07-26,High,4063.T,17980.0
2021-07-27,High,4063.T,17965.0
2021-07-28,High,4063.T,18040.0
2021-07-29,High,4063.T,17835.0
2021-07-30,High,4063.T,18050.0
2021-08-02,High,4063.T,18425.0
2021-08-03,High,4063.T,18265.0
2021-08-04,High,4063.T,18340.0
2021-08-05,High,4063.T,18180.0
2021-08-06,High,4063.T,18100.0
2021-08-10,High,4063.T,18045.0
2021-08-11,High,4063.T,18000.0
2021-08-12,High,4063.T,18245.0
2021-08-13,High,4063.T,18245.0
2021-08-16,High,4063.T,17875.0
2021-08-17,High,4063.T,17735.0
2021-08-18,High,4063.T,17915.0
2021-08-19,High,4063.T,17900.0
2021-08-20,High,4063.T,17655.0
2021-08-23,High,4063.T,18160.0
2021-08-24,High,4063.T,18320.0
2021-08-25,High,4063.T,18115.0
2021-08-26,High,4063.T,18010.0
2021-08-27,High,4063.T,17755.0
2021-08-30,High,4063.T,17970.0
2021-08-31,High,4063.T,18215.0
2021-09-01,High,4063.T,18500.0
2021-09-02,High,4063.T,18590.0
2021-09-03,High,4063.T,19350.0
2021-09-06,High,4063.T,19700.0
2021-09-07,High,4063.T,19960.0
2021-09-08,High,4063.T,19955.0
2021-09-09,High,4063.T,20030.0
2021-09-10,High,4063.T,20640.0
2021-09-13,High,4063.T,21010.0
2021-09-14,High,4063.T,21480.0
2021-09-15,High,4063.T,21200.0
2021-09-16,High,4063.T,21300.0
2021-09-17,High,4063.T,21450.0
2021-09-21,High,4063.T,21275.0
2021-09-22,High,4063.T,21090.0
2021-09-24,High,4063.T,21020.0
2021-09-27,High,4063.T,20715.0
2021-09-28,High,4063.T,20240.0
2021-09-29,High,4063.T,19620.0
2021-09-30,High,4063.T,19345.0
2021-10-01,High,4063.T,18950.0
2021-10-04,High,4063.T,18715.0
2021-10-05,High,4063.T,18155.0
2021-10-06,High,4063.T,18770.0
2021-10-07,High,4063.T,18760.0
2021-10-08,High,4063.T,18670.0
2021-10-11,High,4063.T,19210.0
2021-10-12,High,4063.T,19080.0
2021-10-13,High,4063.T,18850.0
2021-10-14,High,4063.T,19225.0
2021-10-15,High,4063.T,19735.0
2021-10-18,High,4063.T,19780.0
2021-10-19,High,4063.T,19810.0
2021-10-20,High,4063.T,19880.0
2021-10-21,High,4063.T,19505.0
2021-10-22,High,4063.T,19235.0
2021-10-25,High,4063.T,19150.0
2021-10-26,High,4063.T,19560.0
2021-10-27,High,4063.T,19930.0
2021-10-28,High,4063.T,20870.0
2021-10-29,High,4063.T,20465.0
2021-11-01,High,4063.T,20770.0
2021-11-02,High,4063.T,20465.0
2021-11-04,High,4063.T,20595.0
2021-11-05,High,4063.T,20570.0
2021-11-08,High,4063.T,20530.0
2021-11-09,High,4063.T,20315.0
2021-11-10,High,4063.T,20120.0
2021-11-11,High,4063.T,20085.0
2021-11-12,High,4063.T,20330.0
2021-11-15,High,4063.T,20480.0
2021-11-16,High,4063.T,20410.0
2021-11-17,High,4063.T,20245.0
2021-11-18,High,4063.T,20265.0
2021-11-19,High,4063.T,20280.0
2021-11-22,High,4063.T,20480.0
2021-11-24,High,4063.T,19975.0
2021-11-25,High,4063.T,20165.0
2021-11-26,High,4063.T,19835.0
2021-11-29,High,4063.T,19365.0
2021-11-30,High,4063.T,19540.0
2021-12-01,High,4063.T,19080.0
2021-12-02,High,4063.T,19150.0
2021-12-03,High,4063.T,19325.0
2021-12-06,High,4063.T,19400.0
2021-12-07,High,4063.T,19590.0
2021-12-08,High,4063.T,19915.0
2021-12-09,High,4063.T,19840.0
2021-12-10,High,4063.T,19835.0
2021-12-13,High,4063.T,19890.0
2021-12-14,High,4063.T,20035.0
2021-12-15,High,4063.T,19810.0
2021-12-16,High,4063.T,20170.0
2021-12-17,High,4063.T,20025.0
2021-12-20,High,4063.T,19730.0
2021-12-21,High,4063.T,19720.0
2021-12-22,High,4063.T,19705.0
2021-12-23,High,4063.T,19830.0
2021-12-24,High,4063.T,19880.0
2021-12-27,High,4063.T,19865.0
2021-12-28,High,4063.T,20060.0
2021-12-29,High,4063.T,20200.0
2021-12-30,High,4063.T,20015.0
2022-01-04,High,4063.T,20670.0
2022-01-05,High,4063.T,20590.0
2022-01-06,High,4063.T,20335.0
2022-01-07,High,4063.T,20120.0
2021-01-12,High,9433.T,3223.0
2021-01-13,High,9433.T,3277.0
2021-01-14,High,9433.T,3267.0
2021-01-15,High,9433.T,3297.0
2021-01-18,High,9433.T,3280.0
2021-01-19,High,9433.T,3248.0
2021-01-20,High,9433.T,3233.0
2021-01-21,High,9433.T,3241.0
2021-01-22,High,9433.T,3246.0
2021-01-25,High,9433.T,3276.0
2021-01-26,High,9433.T,3325.0
2021-01-27,High,9433.T,3332.0
2021-01-28,High,9433.T,3223.0
2021-01-29,High,9433.T,3188.0
2021-02-01,High,9433.T,3111.0
2021-02-02,High,9433.T,3160.0
2021-02-03,High,9433.T,3184.0
2021-02-04,High,9433.T,3250.0
2021-02-05,High,9433.T,3278.0
2021-02-08,High,9433.T,3348.0
2021-02-09,High,9433.T,3370.0
2021-02-10,High,9433.T,3373.0
2021-02-12,High,9433.T,3375.0
2021-02-15,High,9433.T,3370.0
2021-02-16,High,9433.T,3410.0
2021-02-17,High,9433.T,3399.0
2021-02-18,High,9433.T,3389.0
2021-02-19,High,9433.T,3430.0
2021-02-22,High,9433.T,3439.0
2021-02-24,High,9433.T,3402.0
2021-02-25,High,9433.T,3411.0
2021-02-26,High,9433.T,3372.0
2021-03-01,High,9433.T,3339.0
2021-03-02,High,9433.T,3295.0
2021-03-03,High,9433.T,3275.0
2021-03-04,High,9433.T,3236.0
2021-03-05,High,9433.T,3278.0
2021-03-08,High,9433.T,3369.0
2021-03-09,High,9433.T,3391.0
2021-03-10,High,9433.T,3489.0
2021-03-11,High,9433.T,3504.0
2021-03-12,High,9433.T,3491.0
2021-03-15,High,9433.T,3518.0
2021-03-16,High,9433.T,3582.0
2021-03-17,High,9433.T,3584.0
2021-03-18,High,9433.T,3566.0
2021-03-19,High,9433.T,3562.0
2021-03-22,High,9433.T,3514.0
2021-03-23,High,9433.T,3540.0
2021-03-24,High,9433.T,3504.0
2021-03-25,High,9433.T,3552.0
2021-03-26,High,9433.T,3673.0
2021-03-29,High,9433.T,3649.0
2021-03-30,High,9433.T,3562.0
2021-03-31,High,9433.T,3439.0
2021-04-01,High,9433.T,3482.0
2021-04-02,High,9433.T,3505.0
2021-04-05,High,9433.T,3532.0
2021-04-06,High,9433.T,3553.0
2021-04-07,High,9433.T,3510.0
2021-04-08,High,9433.T,3500.0
2021-04-09,High,9433.T,3523.0
2021-04-12,High,9433.T,3531.0
2021-04-13,High,9433.T,3511.0
2021-04-14,High,9433.T,3477.0
2021-04-15,High,9433.T,3484.0
2021-04-16,High,9433.T,3470.0
2021-04-19,High,9433.T,3447.0
2021-04-20,High,9433.T,3403.0
2021-04-21,High,9433.T,3366.0
2021-04-22,High,9433.T,3391.0
2021-04-23,High,9433.T,3355.0
2021-04-26,High,9433.T,3335.0
2021-04-27,High,9433.T,3340.0
2021-04-28,High,9433.T,3341.0
2021-04-30,High,9433.T,3334.0
2021-05-06,High,9433.T,3365.0
2021-05-07,High,9433.T,3395.0
2021-05-10,High,9433.T,3457.0
2021-05-11,High,9433.T,3475.0
2021-05-12,High,9433.T,3449.0
2021-05-13,High,9433.T,3404.0
2021-05-14,High,9433.T,3542.0
2021-05-17,High,9433.T,3614.0
2021-05-18,High,9433.T,3708.0
2021-05-19,High,9433.T,3721.0
2021-05-20,High,9433.T,3702.0
2021-05-21,High,9433.T,3727.0
2021-05-24,High,9433.T,3715.0
2021-05-25,High,9433.T,3705.0
2021-05-26,High,9433.T,3674.0
2021-05-27,High,9433.T,3678.0
2021-05-28,High,9433.T,3758.0
2021-05-31,High,9433.T,3767.0
2021-06-01,High,9433.T,3709.0
2021-06-02,High,9433.T,3643.0
2021-06-03,High,9433.T,3717.0
2021-06-04,High,9433.T,3700.0
2021-06-07,High,9433.T,3741.0
2021-06-08,High,9433.T,3743.0
2021-06-09,High,9433.T,3685.0
2021-06-10,High,9433.T,3650.0
2021-06-11,High,9433.T,3639.0
2021-06-14,High,9433.T,3623.0
2021-06-15,High,9433.T,3633.0
2021-06-16,High,9433.T,3644.0
2021-06-17,High,9433.T,3580.0
2021-06-18,High,9433.T,3536.0
2021-06-21,High,9433.T,3468.0
2021-06-22,High,9433.T,3517.0
2021-06-23,High,9433.T,3525.0
2021-06-24,High,9433.T,3478.0
2021-06-25,High,9433.T,3482.0
2021-06-28,High,9433.T,3453.0
2021-06-29,High,9433.T,3470.0
2021-06-30,High,9433.T,3499.0
2021-07-01,High,9433.T,3481.0
2021-07-02,High,9433.T,3500.0
2021-07-05,High,9433.T,3455.0
2021-07-06,High,9433.T,3433.0
2021-07-07,High,9433.T,3418.0
2021-07-08,High,9433.T,3483.0
2021-07-09,High,9433.T,3461.0
2021-07-12,High,9433.T,3505.0
2021-07-13,High,9433.T,3543.0
2021-07-14,High,9433.T,3550.0
2021-07-15,High,9433.T,3568.0
2021-07-16,High,9433.T,3503.0
2021-07-19,High,9433.T,3471.0
2021-07-20,High,9433.T,3474.0
2021-07-21,High,9433.T,3489.0
2021-07-26,High,9433.T,3507.0
2021-07-27,High,9433.T,3481.0
2021-07-28,High,9433.T,3467.0
2021-07-29,High,9433.T,3462.0
2021-07-30,High,9433.T,3407.0
2021-08-02,High,9433.T,3390.0
2021-08-03,High,9433.T,3376.0
2021-08-04,High,9433.T,3372.0
2021-08-05,High,9433.T,3360.0
2021-08-06,High,9433.T,3343.0
2021-08-10,High,9433.T,3394.0
2021-08-11,High,9433.T,3393.0
2021-08-12,High,9433.T,3393.0
2021-08-13,High,9433.T,3388.0
2021-08-16,High,9433.T,3362.0
2021-08-17,High,9433.T,3348.0
2021-08-18,High,9433.T,3373.0
2021-08-19,High,9433.T,3355.0
2021-08-20,High,9433.T,3387.0
2021-08-23,High,9433.T,3421.0
2021-08-24,High,9433.T,3431.0
2021-08-25,High,9433.T,3422.0
2021-08-26,High,9433.T,3420.0
2021-08-27,High,9433.T,3417.0
2021-08-30,High,9433.T,3417.0
2021-08-31,High,9433.T,3393.0
2021-09-01,High,9433.T,3409.0
2021-09-02,High,9433.T,3435.0
2021-09-03,High,9433.T,3564.0
2021-09-06,High,9433.T,3723.0
2021-09-07,High,9433.T,3738.0
2021-09-08,High,9433.T,3772.0
2021-09-09,High,9433.T,3748.0
2021-09-10,High,9433.T,3739.0
2021-09-13,High,9433.T,3763.0
2021-09-14,High,9433.T,3851.0
2021-09-15,High,9433.T,3899.0
2021-09-16,High,9433.T,3853.0
2021-09-17,High,9433.T,3891.0
2021-09-21,High,9433.T,3860.0
2021-09-22,High,9433.T,3800.0
2021-09-24,High,9433.T,3834.0
2021-09-27,High,9433.T,3822.0
2021-09-28,High,9433.T,3813.0
2021-09-29,High,9433.T,3790.0
2021-09-30,High,9433.T,3741.0
2021-10-01,High,9433.T,3680.0
2021-10-04,High,9433.T,3663.0
2021-10-05,High,9433.T,3677.0
2021-10-06,High,9433.T,3669.0
2021-10-07,High,9433.T,3678.0
2021-10-08,High,9433.T,3702.0
2021-10-11,High,9433.T,3682.0
2021-10-12,High,9433.T,3682.0
2021-10-13,High,9433.T,3666.0
2021-10-14,High,9433.T,3695.0
2021-10-15,High,9433.T,3733.0
2021-10-18,High,9433.T,3710.0
2021-10-19,High,9433.T,3694.0
2021-10-20,High,9433.T,3688.0
2021-10-21,High,9433.T,3769.0
2021-10-22,High,9433.T,3721.0
2021-10-25,High,9433.T,3654.0
2021-10-26,High,9433.T,3697.0
2021-10-27,High,9433.T,3669.0
2021-10-28,High,9433.T,3612.0
2021-10-29,High,9433.T,3560.0
2021-11-01,High,9433.T,3538.0
2021-11-02,High,9433.T,3457.0
2021-11-04,High,9433.T,3421.0
2021-11-05,High,9433.T,3457.0
2021-11-08,High,9433.T,3439.0
2021-11-09,High,9433.T,3443.0
2021-11-10,High,9433.T,3416.0
2021-11-11,High,9433.T,3417.0
2021-11-12,High,9433.T,3453.0
2021-11-15,High,9433.T,3462.0
2021-11-16,High,9433.T,3475.0
2021-11-17,High,9433.T,3447.0
2021-11-18,High,9433.T,3441.0
2021-11-19,High,9433.T,3446.0
2021-11-22,High,9433.T,3433.0
2021-11-24,High,9433.T,3469.0
2021-11-25,High,9433.T,3505.0
2021-11-26,High,9433.T,3479.0
2021-11-29,High,9433.T,3394.0
2021-11-30,High,9433.T,3380.0
2021-12-01,High,9433.T,3327.0
2021-12-02,High,9433.T,3293.0
2021-12-03,High,9433.T,3309.0
2021-12-06,High,9433.T,3347.0
2021-12-07,High,9433.T,3387.0
2021-12-08,High,9433.T,3387.0
2021-12-09,High,9433.T,3380.0
2021-12-10,High,9433.T,3390.0
2021-12-13,High,9433.T,3373.0
2021-12-14,High,9433.T,3424.0
2021-12-15,High,9433.T,3389.0
2021-12-16,High,9433.T,3427.0
2021-12-17,High,9433.T,3475.0
2021-12-20,High,9433.T,3420.0
2021-12-21,High,9433.T,3403.0
2021-12-22,High,9433.T,3399.0
2021-12-23,High,9433.T,3399.0
2021-12-24,High,9433.T,3406.0
2021-12-27,High,9433.T,3373.0
2021-12-28,High,9433.T,3383.0
2021-12-29,High,9433.T,3390.0
2021-12-30,High,9433.T,3375.0
2022-01-04,High,9433.T,3440.0
2022-01-05,High,9433.T,3515.0
2022-01-06,High,9433.T,3551.0
2022-01-07,High,9433.T,3579.0
2021-01-12,High,6902.T,6131.0
2021-01-13,High,6902.T,6133.0
2021-01-14,High,6902.T,5970.0
2021-01-15,High,6902.T,5862.0
2021-01-18,High,6902.T,5919.0
2021-01-19,High,6902.T,5996.0
2021-01-20,High,6902.T,5994.0
2021-01-21,High,6902.T,6077.0
2021-01-22,High,6902.T,6062.0
2021-01-25,High,6902.T,6041.0
2021-01-26,High,6902.T,5997.0
2021-01-27,High,6902.T,5999.0
2021-01-28,High,6902.T,5945.0
2021-01-29,High,6902.T,5945.0
2021-02-01,High,6902.T,5945.0
2021-02-02,High,6902.T,6355.0
2021-02-03,High,6902.T,6796.0
2021-02-04,High,6902.T,6765.0
2021-02-05,High,6902.T,6855.0
2021-02-08,High,6902.T,6844.0
2021-02-09,High,6902.T,6794.0
2021-02-10,High,6902.T,6825.0
2021-02-12,High,6902.T,6978.0
2021-02-15,High,6902.T,6965.0
2021-02-16,High,6902.T,6974.0
2021-02-17,High,6902.T,6830.0
2021-02-18,High,6902.T,6860.0
2021-02-19,High,6902.T,6698.0
2021-02-22,High,6902.T,6765.0
2021-02-24,High,6902.T,6599.0
2021-02-25,High,6902.T,6676.0
2021-02-26,High,6902.T,6549.0
2021-03-01,High,6902.T,6609.0
2021-03-02,High,6902.T,6685.0
2021-03-03,High,6902.T,6787.0
2021-03-04,High,6902.T,6880.0
2021-03-05,High,6902.T,6764.0
2021-03-08,High,6902.T,6963.0
2021-03-09,High,6902.T,6958.0
2021-03-10,High,6902.T,7143.0
2021-03-11,High,6902.T,7245.0
2021-03-12,High,6902.T,7249.0
2021-03-15,High,6902.T,7388.0
2021-03-16,High,6902.T,7416.0
2021-03-17,High,6902.T,7500.0
2021-03-18,High,6902.T,7759.0
2021-03-19,High,6902.T,7765.0
